energy level,average power,variation of power,target level,infer level,judge
234.653,237.8338,1.778121256,2,1,false
226.801,235.4682,5.141908128,2,1,false
213.987,230.5398,10.43746306,2,1,false
202.794,223.3728,14.86041181,2,1,false
187.135,213.074,18.93031603,1,1,true
167.593,199.662,23.11323679,1,1,true
150.202,184.3422,25.85136253,1,1,true
129.788,167.5024,28.95092412,1,1,true
106.392,148.222,31.55526448,1,1,true
85.2747,127.84994,32.99990807,0,0,true
66.5307,107.63748,33.51789228,0,0,true
49.4904,87.49516,31.75915492,0,0,true
32.949,68.12736,28.92065247,0,0,true
19.7607,50.8011,26.0757131,0,0,true
9.39507,35.625174,22.88153091,0,0,true
3.29136,22.977306,18.60604064,0,0,true
0.269767,13.1331794,13.35002832,0,0,true
0.671287,6.6776368,8.17243675,0,0,true
4.10612,3.5467208,3.660186837,0,0,true
11.0302,3.8737468,4.325864459,0,0,true
20.5268,7.3208348,8.550224286,0,0,true
33.9077,14.0484214,13.44681262,0,0,true
48.2291,23.559984,17.75027484,0,0,true
64.3999,35.61874,21.34635192,0,0,true
83.6611,50.14492,24.8550271,0,0,true
99.3205,65.90366,26.31731698,0,0,true
119.127,82.94752,27.95944089,1,1,true
136.712,100.6441,28.48827497,1,1,true
154.415,118.64712,28.29951965,1,1,true
170.892,136.0933,28.2272526,1,1,true
183.55,152.9392,25.8267738,1,1,true
197.824,168.6786,23.98346211,1,1,true
208.881,183.1124,21.52627672,2,1,false
221.543,196.538,20.03533709,2,1,false
228.051,207.9698,17.94143617,2,1,false
231.971,217.654,14.12792313,2,1,false
234.578,225.0048,10.26419043,2,1,false
238.553,230.9392,6.498186301,2,1,false
235.924,233.8154,4.003208875,2,1,false
235.924,235.39,2.393939536,2,1,false
230.636,235.123,2.893021604,2,1,false
226.727,233.5528,4.778766755,2,1,false
217.713,229.3848,7.589179646,2,1,false
210.152,224.2304,10.30391738,2,1,false
199.061,216.8578,12.74426454,1,1,true
190.62,208.8546,14.38742869,1,1,true
178.889,199.287,15.40139661,1,1,true
165.328,188.81,17.41888795,1,1,true
158.747,178.529,16.83358867,1,1,true
140.791,166.875,19.08529454,1,1,true
126.805,154.112,20.52012975,1,1,true
113.551,141.0444,21.57421518,1,1,true
100.197,128.0182,22.87025617,1,1,true
90.069,114.2826,20.27771907,0,0,true
75.9519,101.31478,19.81457215,0,0,true
64.3999,88.83376,19.39424416,0,0,true
53.8004,76.88364,18.75442845,0,0,true
42.9943,65.4431,18.42185644,0,0,true
33.4266,54.11462,16.84048845,0,0,true
24.5998,43.8442,15.82133348,0,0,true
17.8784,34.5399,14.31864472,0,0,true
12.5189,26.2836,12.17804868,0,0,true
7.86367,19.257474,10.08009887,0,0,true
3.93016,13.358186,8.163761407,0,0,true
1.78563,8.795352,6.519986536,0,0,true
0.314547,5.2825814,4.943819469,0,0,true
0.0470988,2.78822116,3.228862413,0,0,true
0.675289,1.35054496,1.586816548,0,0,true
1.26366,0.81724496,0.707643592,0,0,true
4.47991,1.35610096,1.804754449,0,0,true
7.6329,2.81977156,3.187093813,0,0,true
11.0464,5.0196318,4.37101372,0,0,true
15.089,7.902374,5.417353883,0,0,true
18.6284,11.375322,5.65816144,0,0,true
22.5404,14.98742,5.91470971,0,0,true
26.8249,18.82582,6.170606926,0,0,true
31.482,22.91294,6.489266648,0,0,true
33.9361,26.68236,6.278847627,0,0,true
34.9666,29.95,5.197853281,0,0,true
39.151,33.27212,4.545452049,0,0,true
40.785,36.06414,3.825714936,0,0,true
40.785,37.92474,3.260587732,0,0,true
41.914,39.52032,2.729528258,0,0,true
40.785,40.684,0.986609345,0,0,true
41.3476,41.12332,0.504692393,0,0,true
39.151,40.79652,1.032043144,0,0,true
37.5504,40.1496,1.782209802,0,0,true
32.949,38.3566,3.367728282,0,0,true
30.9914,36.39788,4.316610343,0,0,true
25.9481,33.31798,5.286817411,0,0,true
22.1256,29.9129,6.022336591,0,0,true
18.2515,26.05312,6.087723045,0,0,true
14.4333,22.34998,6.464176554,0,0,true
11.0464,18.36098,5.930398179,0,0,true
8.11176,14.793712,5.579731312,0,0,true
4.65711,11.300014,5.30325598,0,0,true
2.98055,8.245824,4.656931307,0,0,true
0.984959,5.5561558,4.031493612,0,0,true
0.269767,3.4008292,3.145938826,0,0,true
0.0,1.7784772,1.98748362,0,0,true
0.26724,0.9005032,1.218963076,0,0,true
1.25819,0.5560312,0.536545497,0,0,true
2.97213,0.9534654,1.226306336,0,0,true
5.22046,1.943604,2.171015667,0,0,true
7.15554,3.374712,2.828407941,0,0,true
9.91019,5.303302,3.408018465,0,0,true
11.9054,7.432744,3.571082126,0,0,true
15.4128,9.920878,3.995017919,0,0,true
17.5091,12.378606,4.157093992,0,0,true
20.131,14.973698,4.131355821,0,0,true
21.7146,17.33458,3.879569277,0,0,true
22.9357,19.54064,3.072754353,0,0,true
23.7605,21.21018,2.479849469,0,0,true
24.1903,22.54642,1.647274181,0,0,true
23.3345,23.18712,0.947151356,0,0,true
22.5172,23.34764,0.659550429,0,0,true
20.5268,22.86586,1.446280658,0,0,true
18.6074,21.83524,2.25777124,0,0,true
15.0701,20.0112,3.31569472,0,0,true
12.5189,17.84808,4.051855181,0,0,true
8.85013,15.114666,4.676397753,0,0,true
6.04158,12.217622,4.963369803,0,0,true
2.97213,9.090568,4.855349757,0,0,true
0.980125,6.272573,4.599366496,0,0,true
0.00728393,3.770249786,3.658750725,0,0,true
0.904396,2.181102986,2.414892578,0,0,true
4.11601,1.795988986,1.690106732,0,0,true
9.66607,3.134776986,3.969223602,0,0,true
18.2515,6.589051986,7.537102471,0,0,true
30.9914,12.7858752,12.1179978,0,0,true
45.9205,21.789096,16.87325822,0,0,true
65.8166,34.129214,22.38033707,0,0,true
90.9505,50.3861,28.77628957,0,0,true
119.18,70.5718,35.26668082,1,1,true
148.117,93.99692,40.85928244,1,1,true
180.13,120.83882,45.23010938,1,1,true
215.273,150.7301,49.00504499,2,1,false
253.546,183.2492,53.18840835,2,1,false
289.031,217.2194,56.1940422,2,1,false
325.342,252.6644,57.58623172,3,2,false
355.57,287.7524,55.76105483,3,2,false
382.072,321.1122,51.27310011,3,5,false
402.646,350.9322,45.14457426,4,5,false
413.086,375.7432,35.72652386,4,5,false
413.086,393.292,24.59644218,4,5,false
418.357,405.8494,14.46377664,4,5,false
411.304,411.6958,5.70721659,4,5,false
395.728,410.3122,8.570141434,3,5,false
368.749,401.4448,20.12735086,3,5,false
336.342,386.096,33.70967863,3,2,false
296.457,361.716,46.28127573,2,2,true
253.546,330.1644,56.63940275,2,1,false
211.497,293.3182,62.90318291,2,1,false
167.593,253.087,66.80478041,1,1,true
129.788,211.7762,66.31336995,1,1,true
90.9505,170.6749,64.36474135,0,0,true
53.8361,130.73292,62.00434835,0,0,true
27.7163,93.97678,56.37524966,0,0,true
10.4864,62.55546,48.28942443,0,0,true
1.35858,36.869576,36.24049721,0,0,true
0.899764,18.8594288,22.36486405,0,0,true
9.1132,9.9148488,10.8667206,0,0,true
25.4783,9.4672488,9.958289082,0,0,true
49.4561,17.2611888,20.56095896,0,0,true
79.7382,32.9371128,32.06564801,0,0,true
115.43,55.84316,42.62649662,1,0,false
152.241,84.46872,50.69470837,1,1,true
190.62,117.49706,56.15532522,1,1,true
224.164,152.43864,57.57033957,2,1,false
268.834,190.2578,59.93425049,2,1,false
305.339,228.2396,60.82732695,3,2,false
337.864,265.3642,59.47772075,3,2,false
365.385,300.3172,55.81061954,3,5,false
387.141,332.9126,47.13295791,3,5,false
399.034,358.9526,37.95269241,3,5,false
412.987,380.4822,29.53517963,4,5,false
416.463,396.202,20.80897511,4,5,false
418.257,406.7764,13.32009421,4,5,false
409.526,411.2534,7.607452944,4,5,false
397.379,410.9224,8.27844785,3,5,false
378.648,404.0546,16.39871743,3,5,false
373.635,395.489,19.23673498,3,5,false
326.84,377.2056,31.63501892,3,2,false
315.998,358.5,35.19716741,3,2,false
287.541,336.5324,38.94254796,2,2,true
263.187,313.4402,41.84992114,2,1,false
234.578,285.6288,37.86200731,2,1,false
207.685,261.7978,42.63630067,2,1,false
177.717,234.1416,43.5287514,1,1,true
152.241,207.0816,44.08515384,1,1,true
127.796,180.0034,42.56245128,1,1,true
104.539,153.9956,40.56078597,1,1,true
82.8601,129.03062,37.55717638,0,0,true
61.6512,105.81746,35.76847301,0,0,true
43.5718,84.08362,33.44814182,0,0,true
29.5427,64.43296,30.03460654,0,0,true
19.7391,47.47298,25.29403304,0,0,true
11.0302,33.107,20.01920001,0,0,true
4.83774,21.744308,15.34518928,0,0,true
1.16165,13.262278,11.5041468,0,0,true
0.00770611,7.355279222,8.147851513,0,0,true
1.46283,3.700025222,4.475138792,0,0,true
4.65711,2.425407222,2.189107273,0,0,true
9.39507,3.336873222,3.800386858,0,0,true
15.7594,6.256423222,6.417563314,0,0,true
22.9591,10.846702,8.650435325,0,0,true
33.4548,17.245096,11.3764223,0,0,true
41.914,24.696474,13.13558336,0,0,true
51.9563,33.20872,14.46415993,0,0,true
60.3561,42.12806,14.76123328,0,0,true
67.2486,50.98596,13.62769764,0,0,true
76.7616,59.64732,13.46108125,0,0,true
81.3576,67.53604,11.94266445,0,0,true
88.5022,74.84522,11.1830222,0,0,true
92.6326,81.30052,9.979250229,0,0,true
95.137,86.8782,7.6938432,0,0,true
94.2827,90.38242,5.653851085,0,0,true
92.6326,92.63742,2.552201862,0,0,true
91.7896,93.2949,1.370428028,0,0,true
86.0873,91.98584,3.551582674,0,0,true
79.0429,88.76702,6.249816667,0,0,true
75.2311,84.9567,7.688409221,0,0,true
67.9302,80.01622,9.292296456,0,0,true
58.3647,73.33124,10.63153502,0,0,true
49.4904,66.01186,12.14413557,0,0,true
40.785,58.36028,13.81822342,0,0,true
32.949,49.90386,13.85033016,0,0,true
24.624,41.24262,13.28875067,0,0,true
17.1639,33.00246,12.78164237,0,0,true
11.0464,25.31366,11.91752601,0,0,true
5.43432,18.243524,10.88578646,0,0,true
2.02794,12.059312,9.075697454,0,0,true
0.269767,7.1884654,6.927650952,0,0,true
0.118214,3.7793282,4.591771663,0,0,true
1.67025,1.9040982,2.14434772,0,0,true
4.46959,1.7111522,1.755423738,0,0,true
10.4706,3.3996842,4.321397913,0,0,true
14.4147,6.2286708,6.045996302,0,0,true
22.1026,10.625548,8.127077973,0,0,true
30.5047,16.392438,10.15991887,0,0,true
38.6037,23.21926,11.52230628,0,0,true
47.6551,30.65616,13.1253448,0,0,true
55.0596,38.78514,13.13811237,0,0,true
65.777,47.52002,13.77681666,0,0,true
74.4716,56.3134,14.22543145,0,0,true
82.1071,65.01408,13.9877082,0,0,true
89.2839,73.33984,13.45104551,0,0,true
93.3851,81.00494,11.15346342,0,0,true
98.4475,87.53904,9.440331215,0,0,true
100.197,92.68412,7.307293206,1,0,false
102.801,96.8229,5.440968329,1,1,true
102.801,99.52632,3.897925908,1,1,true
100.197,100.8887,1.886142744,1,0,false
98.4475,100.8887,1.886142744,0,0,true
91.7429,99.19788,4.558041937,0,0,true
86.042,95.84608,6.837851889,0,0,true
78.9996,91.0858,8.791423685,0,0,true
70.773,85.201,10.78886051,0,0,true
62.9987,78.11124,11.5298192,0,0,true
54.4102,70.6447,12.53911847,0,0,true
44.1532,62.26694,13.62631994,0,0,true
35.4295,53.55292,14.17129081,0,0,true
26.7997,44.75826,14.45488962,0,0,true
18.988,35.95612,13.96226738,0,0,true
12.2102,27.51612,12.71738268,0,0,true
6.25928,19.937336,11.56285292,0,0,true
2.41273,13.333982,9.796447321,0,0,true
0.417562,8.0575544,7.585947925,0,0,true
0.269767,4.3139078,5.032071292,0,0,true
2.42031,2.3559298,2.416239786,0,0,true
7.1686,2.5377938,2.788957597,0,0,true
14.1017,4.8755878,5.862913517,0,0,true
23.7842,9.5489154,9.564997212,0,0,true
35.4585,16.586662,13.26189353,0,0,true
50.6985,26.2423,17.32257571,0,0,true
70.0773,38.82404,22.17254385,0,0,true
91.7896,54.36162,27.17333846,0,0,true
113.603,72.32538,31.28354366,1,1,true
137.798,92.79328,34.4509176,1,1,true
164.263,115.50618,37.09458901,1,1,true
191.902,139.87112,39.71246909,1,1,true
221.616,165.8364,42.74264503,2,1,false
253.546,193.825,45.70440904,2,1,false
280.309,222.3272,46.46007029,2,1,false
313.058,252.0862,47.6098437,3,2,false
333.218,280.3494,44.81343978,3,2,false
355.57,307.1402,40.78225443,3,2,false
375.428,331.5166,36.98854578,3,5,false
392.34,353.9228,31.77927301,3,5,false
400.887,371.4886,27.53455251,4,5,false
411.304,387.1058,21.98720594,4,5,false
404.41,396.8738,13.79862708,4,5,false
404.41,402.6702,6.900890247,4,5,false
385.511,401.3044,9.60321833,3,5,false
365.478,394.2226,18.71820282,3,5,false
337.954,379.5526,28.28348055,3,2,false
317.648,362.2002,35.03063418,3,2,false
289.031,339.1244,38.13850813,2,2,true
253.546,312.7314,43.32198302,2,1,false
215.273,282.6904,49.2717068,2,1,false
180.13,251.1256,55.2125247,1,1,true
145.988,216.7936,56.85276081,1,1,true
112.721,181.5316,55.50848254,1,1,true
83.7057,147.56354,52.29592226,0,0,true
56.3701,115.78296,49.0436034,0,0,true
35.9832,86.9536,43.85459009,0,0,true
19.7607,61.70814,37.20235027,0,0,true
7.1686,40.59766,30.33169618,0,0,true
1.26366,24.109252,22.41411176,0,0,true
0.184185,12.872069,15.0818163,0,0,true
3.43445,6.362319,7.951490154,0,0,true
10.7406,4.558299,4.36706632,0,0,true
20.5268,7.229939,8.496707074,0,0,true
33.4266,13.662527,13.53286504,0,0,true
46.4508,22.91585,17.30490505,0,0,true
60.3182,34.2926,19.8122285,0,0,true
75.1888,47.18224,21.54754027,0,0,true
86.042,60.28528,21.20321995,0,0,true
95.8996,72.77988,19.77828416,0,0,true
104.539,84.39752,17.35868335,1,0,false
109.892,94.31228,13.99944714,1,1,true
110.814,101.43732,10.44876047,1,1,true
109.892,106.20732,6.273109621,1,1,true
105.439,108.1152,2.896066764,1,1,true
101.913,107.59,3.802884234,1,1,true
91.7429,103.96018,7.710400804,0,0,true
85.2297,98.84332,10.1334332,0,0,true
75.1888,91.90268,12.32219991,0,0,true
64.3999,83.69486,14.52304931,0,0,true
53.1584,73.94394,15.56316488,0,0,true
43.5718,64.30972,16.66149259,0,0,true
34.4208,54.14794,16.20042015,0,0,true
26.3472,44.37962,15.02395944,0,0,true
18.988,35.29724,13.54946542,0,0,true
13.4501,27.35558,12.01331266,0,0,true
9.1132,20.46386,10.11951504,0,0,true
5.22046,14.623792,8.316421051,0,0,true
2.97213,9.948778,6.436139937,0,0,true
1.16165,6.383508,4.940797567,0,0,true
0.362763,3.7660406,3.525013911,0,0,true
0.0460463,1.95260986,2.150957984,0,0,true
0.00192653,0.908903166,1.243601986,0,0,true
0.269767,0.368430566,0.468300255,0,0,true
0.675289,0.271158366,0.271512494,0,0,true
0.984959,0.395597566,0.423842689,0,0,true
1.26366,0.639120306,0.513176427,0,0,true
1.46283,0.931301,0.474087055,0,0,true
1.07401,1.0921496,0.296821245,0,0,true
0.984959,1.1540836,0.206730119,0,0,true
0.675289,1.0921496,0.296821245,0,0,true
0.365707,0.912559,0.415165787,0,0,true
0.119896,0.6439722,0.404435605,0,0,true
0.0,0.4291702,0.404147505,0,0,true
0.223786,0.2769356,0.260166022,0,0,true
0.980125,0.3379028,0.383389599,0,0,true
2.41273,0.7473074,1.006730419,0,0,true
3.93016,1.5093602,1.649796033,0,0,true
7.61943,3.0332462,2.929630943,0,0,true
10.1885,5.026189,3.800540591,0,0,true
14.4147,7.713104,4.833538532,0,0,true
18.988,11.028158,5.863739829,0,0,true
25.4783,15.337786,7.125558572,0,0,true
31.9489,20.20368,8.675623994,0,0,true
39.6715,26.10028,10.07358593,0,0,true
46.4508,32.5075,10.93431614,0,0,true
54.4102,39.59194,11.44816595,0,0,true
64.3999,47.37626,12.62441949,0,0,true
69.3443,54.85534,12.27204167,0,0,true
79.7382,62.86868,12.94171223,0,0,true
87.6326,71.10504,12.98526551,0,0,true
95.8996,79.40292,12.90587988,0,0,true
101.078,86.73854,12.6679598,1,0,false
106.342,94.13808,10.60517468,1,1,true
111.74,100.53844,9.321036996,1,1,true
112.67,105.54592,7.11980837,1,1,true
114.489,109.2638,5.490462567,1,1,true
118.224,112.693,4.331902469,1,1,true
124.89,116.4026,5.354611639,1,1,true
114.489,116.9524,4.875912458,1,1,true
112.67,116.9524,4.875912458,1,1,true
108.11,115.6766,6.306335291,1,1,true
104.539,112.9396,7.732730779,1,1,true
96.7612,107.31384,7.068648911,0,1,false
92.5857,102.93318,8.205904374,0,0,true
84.466,97.29238,9.440410698,0,0,true
75.9519,90.86076,11.0459486,0,0,true
66.4909,83.25114,12.30158695,0,0,true
61.6512,76.22914,12.67684338,0,0,true
50.0754,67.72708,13.20857082,0,0,true
41.8824,59.21036,13.44385376,0,0,true
33.9077,50.80152,13.50325245,0,0,true
26.7997,42.86328,13.64004906,0,0,true
19.7391,34.48086,11.98562359,0,0,true
13.7559,27.21696,11.14824834,0,0,true
8.60519,20.561518,10.08689838,0,0,true
5.22046,14.82407,8.654738795,0,0,true
2.14772,9.893674,6.988349703,0,0,true
0.26724,5.999302,5.367803982,0,0,true
0.00192653,3.248507306,3.647691773,0,0,true
0.605077,1.648484706,2.163095801,0,0,true
2.42031,1.088454706,1.116296619,0,0,true
5.23161,1.705232706,2.186669264,0,0,true
8.86464,3.424712706,3.658289297,0,0,true
13.1478,6.0538874,5.044613111,0,0,true
18.2515,9.583172,6.296932888,0,0,true
24.624,14.02391,7.663625124,0,0,true
30.0485,18.987288,8.532759514,0,0,true
35.9832,24.411,9.090402942,0,0,true
42.4524,30.27192,9.452806806,0,0,true
48.263,36.27422,9.440241816,0,0,true
53.8361,42.11664,9.466986163,0,0,true
58.3647,47.77988,8.895129598,0,0,true
63.7363,53.3305,8.335047848,0,0,true
67.2486,58.28974,7.587855949,0,0,true
69.385,62.51414,6.396165536,0,0,true
70.8141,65.90974,4.989343524,0,0,true
71.5547,68.54774,3.151068073,0,0,true
70.0773,69.81594,1.648094561,0,0,true
67.9302,69.95226,1.390748692,0,0,true
65.8166,69.23858,2.343711357,0,0,true
61.6895,67.41366,3.867383232,0,0,true
55.7494,64.2526,5.673884465,0,0,true
53.194,60.87594,6.327088584,0,0,true
45.9205,56.474,7.699763347,0,0,true
40.2572,51.36212,8.399244969,0,0,true
34.4494,45.9141,8.848304566,0,0,true
29.0938,40.58298,9.450597051,0,0,true
21.7373,34.29164,9.42698484,0,0,true
16.464,28.40034,9.54632727,0,0,true
12.5361,22.85612,8.97115603,0,0,true
8.11176,17.588592,8.157578019,0,0,true
4.47991,12.665814,6.791232086,0,0,true
1.91159,8.700672,5.89985282,0,0,true
0.675289,5.5429298,4.835128872,0,0,true
0.0,3.0357098,3.312958101,0,0,true
0.362763,1.4859104,1.821519529,0,0,true
1.56482,0.9028924,0.808451724,0,0,true
3.93016,1.3066064,1.576890141,0,0,true
6.25928,2.4234046,2.638207398,0,0,true
9.65091,4.3535866,3.727481884,0,0,true
13.4501,6.971054,4.69416366,0,0,true
16.8022,10.01853,5.223246252,0,0,true
21.3074,13.493978,5.897157117,0,0,true
24.5998,17.162082,5.975561493,0,0,true
28.1545,20.8628,5.889998317,0,0,true
31.9489,24.56256,5.879640557,0,0,true
34.4208,28.08628,5.318820069,0,0,true
35.4295,30.9107,4.506725861,0,0,true
37.0144,33.39362,3.458523825,0,0,true
37.5205,35.26682,2.229569305,0,0,true
35.4295,35.96294,1.272681572,0,0,true
34.9377,36.06632,1.128977157,0,0,true
33.9077,35.76196,1.490745051,0,0,true
31.9489,34.74886,2.045008911,0,0,true
26.3472,32.5142,3.696810168,0,0,true
22.5172,29.93174,5.309452852,0,0,true
17.8784,26.51988,6.610230417,0,0,true
13.7559,22.48952,7.104591422,0,0,true
9.65091,18.029922,6.667286597,0,0,true
5.82774,13.92603,6.582501932,0,0,true
2.54323,9.931236,6.109119517,0,0,true
0.535146,6.4625852,5.344547803,0,0,true
0.0299741,3.71740002,4.02376072,0,0,true
1.16691,2.02060002,2.32730578,0,0,true
4.65711,1.78647402,1.860658748,0,0,true
10.7566,3.42914802,4.479028774,0,0,true
18.2515,6.97241882,7.563065281,0,0,true
29.5692,12.880264,11.36555799,0,0,true
44.1857,21.484022,15.72742856,0,0,true
61.6895,32.8905,20.44630057,0,0,true
82.1514,47.16946,25.44350641,0,0,true
104.589,64.43696,29.83039748,1,0,false
130.79,84.68112,34.26822732,1,1,true
158.809,107.60578,38.48574082,1,1,true
188.338,132.93548,42.2078993,1,1,true
216.563,159.8178,44.51761093,2,1,false
245.381,187.9762,45.36968736,2,1,false
270.276,215.8734,44.28702094,2,1,false
296.457,243.403,42.70051918,2,1,false
317.648,269.265,40.09142032,3,2,false
337.954,293.5432,36.81986853,3,2,false
352.359,314.9388,32.68659205,3,2,false
358.889,332.6614,25.69073189,3,5,false
360.461,345.4622,17.90817969,3,5,false
355.57,353.0466,8.996303146,3,5,false
342.722,354.0002,7.03558645,3,5,false
326.928,348.914,14.13206664,3,2,false
305.425,338.2212,22.46649654,3,2,false
280.309,322.1908,29.97215145,2,2,true
248.062,300.6892,37.62523566,2,1,false
215.273,275.1994,44.5621893,2,1,false
180.13,245.8398,49.98891642,1,1,true
145.988,213.9524,53.22480993,1,1,true
113.603,180.6112,53.47931189,1,1,true
83.7057,147.73994,52.15029731,0,0,true
55.7494,115.83522,49.22043149,0,0,true
33.4548,86.50018,44.83468386,0,0,true
17.1639,60.73536,38.69814193,0,0,true
6.49325,39.31341,30.99558108,0,0,true
0.745137,22.7212974,22.26684449,0,0,true
0.535146,11.6784466,13.91848086,0,0,true
5.42296,6.0720786,6.757610001,0,0,true
14.0834,5.4559786,5.520779933,0,0,true
26.7997,9.5172686,11.11220245,0,0,true
41.3162,17.6314812,16.57515979,0,0,true
56.3335,28.791152,20.50496286,0,0,true
71.5134,42.00924,22.84372361,0,0,true
83.6611,55.92478,22.77145399,0,0,true
95.8996,69.74476,21.61546426,0,0,true
106.342,82.74992,19.71304897,1,1,true
113.551,94.19342,16.95971714,1,1,true
116.322,103.15514,13.45600833,1,1,true
114.489,109.32072,8.405705556,1,1,true
109.024,111.9456,4.127200904,1,1,true
101.913,111.0598,5.776345532,1,1,true
91.7429,106.69818,10.06581559,0,0,true
78.2213,99.07804,14.43316224,0,0,true
68.6153,89.9033,16.60471513,0,0,true
55.7129,79.24108,18.28820566,0,0,true
42.4206,67.3426,19.18134853,0,0,true
30.0217,54.99836,19.41178866,0,0,true
20.5268,43.45946,19.30364342,0,0,true
11.9054,32.11748,17.3936947,0,0,true
6.25928,22.226756,14.43028948,0,0,true
2.2783,14.198296,11.1892999,0,0,true
0.362763,8.2665086,8.153420743,0,0,true
0.186284,4.1984054,4.953308121,0,0,true
1.46283,2.1098914,2.4706881,0,0,true
4.11601,1.6812374,1.605113981,0,0,true
7.3923,2.7040374,3.055107062,0,0,true
10.4864,4.7287648,4.240304035,0,0,true
14.75,7.641508,5.227125683,0,0,true
17.899,10.928742,5.529509812,0,0,true
20.9264,14.29082,5.461774456,0,0,true
22.9591,17.40418,4.960049606,0,0,true
23.3581,19.97852,3.635440806,0,0,true
21.7373,21.37598,2.171240018,0,0,true
21.7373,22.14364,0.993954943,0,0,true
19.0092,21.7602,1.699977606,0,0,true
16.1098,20.39034,2.857742653,0,0,true
12.5361,18.22594,3.940974564,0,0,true
8.86464,15.651408,5.106083029,0,0,true
5.23161,12.35027,5.507605742,0,0,true
2.28567,9.005564,5.53069655,0,0,true
0.538719,5.8913478,4.875448691,0,0,true
0.0291357,3.38995494,3.674505662,0,0,true
