1318.1	1324.4	36	4	3	1201.2	72	12	1	1125.6	108	8	1	876.4	144	10	1	1114.4	90	6	1	676.2
1324.4	1324.4	36	4	3	1201.2	72	12	1	1125.6	108	8	1	876.4	144	10	1	1114.4	90	6	1	676.2
1324.4	1324.4	36	4	3	1201.2	72	12	1	1125.6	108	8	1	876.4	144	10	1	1114.4	90	6	1	676.2
1324.4	1332.8	36	4	3	1201.2	72	12	1	1125.6	108	8	1	876.4	144	10	1	1114.4	90	6	1	676.2
1332.8	1337	36	4	3	1201.2	72	12	1	1125.6	108	8	1	876.4	144	10	1	1114.4	90	6	1	676.2
1337	1337	36	4	3	1201.2	72	12	1	1125.6	108	8	1	876.4	144	10	1	1114.4	90	6	1	676.2
1337	1349.6	36	4	3	1201.2	72	12	1	1125.6	108	8	1	876.4	144	10	1	1114.4	90	6	1	676.2
1349.6	1349.6	36	4	3	1201.2	72	12	1	1125.6	108	8	1	876.4	144	10	1	1114.4	90	6	1	676.2
1349.6	1355.9	36	4	3	1201.2	72	12	1	1125.6	108	8	1	876.4	144	10	1	1114.4	90	6	1	676.2
1355.9	1374.8	36	4	3	1201.2	72	12	1	1125.6	108	8	1	876.4	144	10	1	1114.4	90	6	2	1352.4
1374.8	1374.8	36	4	3	1201.2	72	12	1	1125.6	108	8	1	876.4	144	10	1	1114.4	90	6	2	1352.4
1374.8	1374.8	36	4	3	1201.2	72	12	1	1125.6	108	8	1	876.4	144	10	1	1114.4	90	6	2	1352.4
1374.8	1400	36	4	3	1201.2	72	12	1	1125.6	108	8	1	876.4	144	10	1	1114.4	90	6	2	1352.4
1400	1412.6	36	4	3	1201.2	72	12	1	1125.6	108	8	1	876.4	144	10	1	1114.4	90	6	2	1352.4
1412.6	1412.6	36	4	3	1201.2	72	12	1	1125.6	108	8	1	876.4	144	10	1	1114.4	90	6	2	1352.4
1412.6	1450.4	36	4	3	1201.2	72	12	1	1125.6	108	8	1	876.4	144	10	1	1114.4	90	6	2	1352.4
1450.4	1450.4	36	8	2	1450.4	72	12	1	1125.6	108	8	1	876.4	144	10	1	1114.4	90	6	2	1352.4
1450.4	1526	36	8	2	1450.4	72	12	1	1125.6	108	8	1	876.4	144	10	1	1114.4	90	6	2	1352.4
1526	1526	36	8	2	1450.4	72	12	1	1125.6	108	16	1	1526	144	10	1	1114.4	90	6	2	1352.4
1526	1526	36	8	2	1450.4	72	12	1	1125.6	108	16	1	1526	144	10	1	1114.4	90	6	2	1352.4
1526	1556.8	36	8	2	1450.4	72	12	1	1125.6	108	16	1	1526	144	10	1	1114.4	90	6	2	1352.4
1556.8	1601.6	36	8	2	1450.4	72	12	1	1125.6	108	16	1	1526	144	10	1	1114.4	90	6	2	1352.4
1601.6	1654.8	36	8	2	1450.4	72	12	1	1125.6	108	16	1	1526	144	10	1	1114.4	90	6	2	1352.4
1654.8	1752.8	36	8	2	1450.4	72	12	1	1125.6	108	16	1	1526	144	10	1	1114.4	90	6	2	1352.4
1752.8	1752.8	36	8	2	1450.4	72	12	1	1125.6	108	16	1	1526	144	10	1	1114.4	90	6	2	1352.4
1752.8	1955.1	36	8	2	1450.4	72	12	1	1125.6	108	16	1	1526	144	10	1	1114.4	90	6	2	1352.4
1955.1	1961.4	36	8	2	1450.4	72	6	3	1915.2	108	16	1	1526	144	10	1	1114.4	90	6	2	1352.4
1961.4	1967.7	36	8	2	1450.4	72	6	3	1915.2	108	16	1	1526	144	10	1	1114.4	90	6	2	1352.4
1967.7	1974	36	8	2	1450.4	72	6	3	1915.2	108	16	1	1526	144	10	1	1114.4	90	6	2	1352.4
1974	1986.6	36	8	2	1450.4	72	6	3	1915.2	108	16	1	1526	144	10	1	1114.4	90	6	2	1352.4
1986.6	2005.5	36	8	2	1450.4	72	6	3	1915.2	108	16	1	1526	144	10	1	1114.4	90	6	2	1352.4
2005.5	2024.4	36	4	5	2002	72	6	3	1915.2	108	16	1	1526	144	10	1	1114.4	90	6	2	1352.4
2024.4	2062.2	36	4	5	2002	72	6	3	1915.2	108	16	1	1526	144	10	1	1114.4	90	6	2	1352.4
2062.2	2118.9	36	4	5	2002	72	6	3	1915.2	108	16	1	1526	144	10	1	1114.4	90	6	3	2028.6
2118.9	2175.6	36	4	5	2002	72	6	3	1915.2	108	16	1	1526	144	10	1	1114.4	90	6	3	2028.6
2175.6	2206.4	36	8	3	2175.6	72	6	3	1915.2	108	16	1	1526	144	5	3	2125.2	90	6	3	2028.6
2206.4	2289	36	8	3	2175.6	72	6	3	1915.2	108	16	1	1526	144	5	3	2125.2	90	6	3	2028.6
2289	2602.6	36	8	3	2175.6	72	12	2	2251.2	108	16	1	1526	144	10	2	2228.8	90	6	3	2028.6
2602.6	2606.8	36	8	3	2175.6	72	12	2	2251.2	108	16	1	1526	144	10	2	2228.8	90	6	3	2028.6
2606.8	2606.8	36	8	3	2175.6	72	12	2	2251.2	108	16	1	1526	144	10	2	2228.8	90	6	3	2028.6
2606.8	2611	36	8	3	2175.6	72	12	2	2251.2	108	16	1	1526	144	10	2	2228.8	90	6	3	2028.6
2611	2615.2	36	8	3	2175.6	72	12	2	2251.2	108	16	1	1526	144	10	2	2228.8	90	6	3	2028.6
2615.2	2615.2	36	8	3	2175.6	72	12	2	2251.2	108	16	1	1526	144	10	2	2228.8	90	6	3	2028.6
